Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,DateTime,Year,Month,Hour,Weekday,Delay Category
Tuesday,FINCH STATION,SUDP,0,0,S,YU,5386,2025-04-15 22:47:00,2025,4,22,Tuesday,No Delay
Tuesday,LINE 2 BLOOR DANFORTH,MUCP,0,0,Unknown,BD,0,2025-04-15 23:00:00,2025,4,23,Tuesday,No Delay
Tuesday,KIPLING STATION,SUDP,5,10,E,BD,5308,2025-04-15 23:06:00,2025,4,23,Tuesday,Small
Tuesday,QUEEN STATION,PUATC,3,9,N,YU,5496,2025-04-15 23:34:00,2025,4,23,Tuesday,Small
Tuesday,UNION STATION,MUPAA,0,0,N,YU,5746,2025-04-15 23:52:00,2025,4,23,Tuesday,No Delay
Tuesday,DUNDAS STATION,MUI,16,21,S,YU,5541,2025-04-15 23:57:00,2025,4,23,Tuesday,Severe
Tuesday,KIPLING STATION,MUSC,0,0,Unknown,BD,5294,2025-04-15 00:02:00,2025,4,0,Tuesday,No Delay
Tuesday,OLD MILL STATION,SUDP,14,19,E,BD,5079,2025-04-15 00:42:00,2025,4,0,Tuesday,Medium
Tuesday,GREENWOOD STATION,TUSC,0,0,W,BD,5037,2025-04-15 01:03:00,2025,4,1,Tuesday,No Delay
Tuesday,MAIN STREET STATION,MUIRS,0,0,E,BD,0,2025-04-15 01:06:00,2025,4,1,Tuesday,No Delay
Tuesday,DONLANDS STATION,SUO,0,0,E,BD,5339,2025-04-15 01:23:00,2025,4,1,Tuesday,No Delay
Tuesday,VMC STATION,MUPAA,4,10,S,YU,5711,2025-04-15 01:26:00,2025,4,1,Tuesday,Small
Tuesday,FINCH STATION,MUIS,0,0,Unknown,YU,0,2025-04-15 01:43:00,2025,4,1,Tuesday,No Delay
Tuesday,DON MILLS STATION,TUMVS,0,0,E,SHP,6176,2025-04-15 16:32:00,2025,4,16,Tuesday,No Delay
Wednesday,OSSINGTON STATION,MUI,0,0,W,BD,5316,2025-04-16 02:07:00,2025,4,2,Wednesday,No Delay
Wednesday,FINCH STATION,MUIS,0,0,Unknown,YU,0,2025-04-16 02:18:00,2025,4,2,Wednesday,No Delay
Wednesday,KIPLING STATION,MUIS,0,0,Unknown,BD,0,2025-04-16 02:25:00,2025,4,2,Wednesday,No Delay
Wednesday,EGLINTON STATION,TUO,0,0,S,YU,0,2025-04-16 02:59:00,2025,4,2,Wednesday,No Delay
Wednesday,FINCH STATION,PUSTP,10,0,Unknown,YU,0,2025-04-16 03:00:00,2025,4,3,Wednesday,Medium
Wednesday,FINCH STATION,PUSTP,10,0,S,YU,5991,2025-04-16 05:31:00,2025,4,5,Wednesday,Medium
Wednesday,YORK MILLS STATION,PUTO,6,0,N,YU,5951,2025-04-16 05:38:00,2025,4,5,Wednesday,Medium
Wednesday,GREENWOOD STATION,EUNEA,5,10,E,BD,5134,2025-04-16 05:57:00,2025,4,5,Wednesday,Small
Wednesday,ST CLAIR WEST STATION,PUTR,4,0,S,YU,5811,2025-04-16 06:02:00,2025,4,6,Wednesday,Small
Wednesday,KIPLING STATION,MUSC,0,0,E,BD,5244,2025-04-16 06:18:00,2025,4,6,Wednesday,No Delay
Wednesday,EGLINTON STATION,EUATC,5,8,S,YU,5491,2025-04-16 06:57:00,2025,4,6,Wednesday,Small
Wednesday,QUEEN STATION,MUDD,9,11,N,YU,5501,2025-04-16 07:14:00,2025,4,7,Wednesday,Medium
Wednesday,SHERBOURNE STATION,PUMEL,0,0,Unknown,BD,0,2025-04-16 08:02:00,2025,4,8,Wednesday,No Delay
Wednesday,YORK MILLS STATION,MUIE,0,0,Unknown,YU,0,2025-04-16 08:36:00,2025,4,8,Wednesday,No Delay
Wednesday,GLENCAIRN STATION,MUNCA,0,0,Unknown,YU,0,2025-04-16 08:45:00,2025,4,8,Wednesday,No Delay
Wednesday,DUNDAS WEST STATION,MUSC,0,0,E,BD,5129,2025-04-16 08:46:00,2025,4,8,Wednesday,No Delay
Wednesday,WELLESLEY STATION,MUPAA,3,5,S,YU,5761,2025-04-16 09:10:00,2025,4,9,Wednesday,Small
Wednesday,KENNEDY BD STATION,EUSC,0,0,E,BD,5255,2025-04-16 09:27:00,2025,4,9,Wednesday,No Delay
Wednesday,JANE STATION,EUSC,0,0,E,BD,5278,2025-04-16 09:54:00,2025,4,9,Wednesday,No Delay
